date,maximum_atmospheric_pressure,minimum_atmospheric_pressure,precipitation,maximum_air_temperature,minimum_air_temperature,maximum_relative_humidity,minimum_relative_humidity,total_solar_radiation,maximum_temperature,minimum_temperature,average_air_temperature,average_relative_humidity,wind_speed,total_solar_radiation.1
2017-05-20,616.0926666666667,599.7839041666667,0.0,28.274291666666667,26.843125,82.23049999999999,76.22129166666666,2122.21875,23.666868750000003,22.73897666666667,27.543947916666667,79.15257458333333,0.992557690125,5.895052208333333
2017-05-21,617.8151791666667,599.7701583333334,0.0,28.21666666666667,26.742791666666665,78.50983333333333,72.244375,2118.6741666666667,22.86617875,21.876578750000004,27.444163333333332,75.50414958333333,1.1785127416666665,5.885206
2017-05-22,613.7444208333333,599.7732208333333,0.0,27.318791666666666,25.748833333333334,75.11695833333333,68.96175,1952.9674166666666,21.329337499999998,20.355896666666666,26.4460375,72.21781625,0.9864293725,5.4249099166666666
2017-05-23,610.3174708333333,599.8394875,0.0,27.400583333333334,25.757625,75.98129166666666,68.45645833333333,2130.714375,20.928214583333332,19.535956666666667,26.570951249999997,72.10124208333333,0.74651324875,5.918650958333333
2017-05-24,612.194125,599.8210416666667,0.0,27.696625,25.680125,74.61595833333332,66.12629166666666,2033.8364166666668,20.97477125,19.303273333333333,26.710933333333333,70.3220425,0.5129340814583333,5.649545750000001
2017-05-25,611.3063541666667,599.8322416666666,0.5503333333333333,27.60983333333333,25.764875,81.91958333333334,74.197125,1907.7720416666668,22.658975833333333,21.298954583333334,26.623844583333334,78.27542,0.4217708766666666,5.2993667916666665
2017-05-26,610.8433958333334,599.960175,0.0,28.001416666666668,26.386,80.8435,73.22833333333334,1969.9432916666667,22.945958333333333,21.75196166666667,27.208423749999998,76.98365,0.4663743682208334,5.47206475
2017-05-27,608.0644666666667,599.8561458333334,0.0,28.164916666666667,26.590666666666667,83.369625,75.96166666666666,1836.0998749999999,23.739670833333335,22.521696666666667,27.303038333333333,79.69412208333334,0.35394677051249995,5.1002776249999995
2017-05-28,609.5128875,599.9062625,1.8309166666666667,26.971500000000002,25.332708333333333,90.51933333333334,84.354875,1849.5631666666666,24.2221775,23.21005083333333,26.133329166666666,87.73140708333334,0.31323790025000003,5.1376755
2017-05-29,605.0802625,599.84915,2.1272497083333333,24.591166666666666,23.825666666666667,93.73591666666668,90.17291666666667,1811.93225,23.019785416666668,22.309126250000002,24.188655833333332,91.83309625,0.17959489829166667,5.03314525
2017-05-30,604.7044166666666,599.8363041666667,0.0,26.023375,24.749333333333336,89.23966666666666,83.50695833333333,1907.5725833333333,23.115915,21.990571666666668,25.33393875,86.23825,0.30857050508333334,5.298812666666667
2017-05-31,611.0075916666666,599.8323624999999,0.03175,26.03141666666667,24.686875,93.06908333333332,86.73008333333333,1829.2077083333334,23.852120416666665,23.023437916666666,25.258617916666665,90.18016708333334,0.43169557679166665,5.081132416666667
2017-06-01,612.0771083333333,599.8187541666667,0.13758333333333334,27.155041666666666,25.731583333333333,87.483,81.62854166666666,2003.2867083333333,23.84600208333333,22.8410275,26.423143749999998,84.675105,0.7114437208333334,5.564685
2017-06-02,612.5628375,599.7990416666667,0.0,26.949166666666667,25.533041666666666,86.99624999999999,80.96887500000001,2079.4063333333334,23.582665000000002,22.53870375,26.210130833333334,84.29205416666666,0.811270229625,5.776128583333333
2017-06-03,615.2426791666667,599.8670875,0.0,27.354875000000003,26.073583333333332,83.217125,77.044125,2063.5807083333334,23.100025833333333,22.075415833333334,26.685184583333335,80.15467,0.7194618041666666,5.7321686666666665
2017-06-04,613.3721458333333,599.7774166666667,0.010583333333333333,27.517791666666668,26.287166666666668,82.21091666666668,76.331125,2036.7872916666665,23.049025416666666,22.00178708333333,26.913338333333332,79.05501625000001,0.8717245197916667,5.6577425
2017-06-05,611.307375,599.7730875,0.0,26.870666666666665,25.54070833333333,79.276,72.68833333333333,2019.0280833333334,21.662037916666666,20.575391666666665,26.202932083333334,75.85287,1.0325577708333333,5.60841125
2017-06-06,613.628675,599.8102333333333,0.0,26.682625,25.172583333333336,79.59495833333334,73.095,1908.797125,21.67439625,20.47097625,25.915678333333332,76.34333208333334,0.8164988370833334,5.302214625
2017-06-07,613.02415,599.7900083333333,0.0,27.050291666666666,25.506541666666667,77.14883333333334,68.80445833333333,1942.7604583333332,21.192017500000002,19.8356075,26.21775083333333,73.24784749999999,0.7893721446666667,5.396556625
